Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,20,1,14637792,7.200425,
Offline Times, Online Times
4.833894,0.081133
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,20,1,27796896,6.064385,
Offline Times, Online Times
4.916005,0.081824
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,20,1,8775072,7.838270,
Offline Times, Online Times
4.743780,0.064826
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,20,1,-1724219392,5.319488,
Offline Times, Online Times
4.791903,0.075302
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,20,1,-1801986048,8.250107,
Offline Times, Online Times
4.771074,0.066837
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,20,1,37934848,8.081446,
Offline Times, Online Times
4.734843,0.074250
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,20,1,29005568,6.572663,
Offline Times, Online Times
4.858163,0.067675
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,20,11,6412080,6.043119,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
4.673729,4.543070,0.130659,0.032721
4.581586,4.315366,0.266220,0.037674
4.553497,4.446296,0.107201,0.039219
4.585297,4.356023,0.229274,0.030621
4.563245,4.365644,0.197601,0.036620
4.615115,4.481998,0.133116,0.034828
4.608242,4.442682,0.165560,0.029988
4.585428,4.311998,0.273430,0.038095
4.632419,4.515285,0.117134,0.030170
4.921745,4.605238,0.316506,0.037608
4.895089,4.716941,0.178148,0.081632
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,20,0,5.100150,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
4.654508,4.586872,0.067636,0.023720
4.537624,4.468941,0.068684,0.023332
4.515634,4.429349,0.086284,0.023491
4.530276,4.373871,0.156405,0.025487
4.524280,4.461422,0.062858,0.024814
4.481054,4.410253,0.070801,0.027163
4.548607,4.467481,0.081126,0.024261
4.463410,4.391607,0.071803,0.024457
4.535394,4.361788,0.173606,0.024274
4.522191,4.300065,0.222126,0.023776
4.799898,4.431568,0.368330,0.084989
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,20,0,9.689066,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
4.645050,4.470186,0.174863,0.024031
4.478614,4.406627,0.071986,0.024448
4.504704,4.411696,0.093007,0.025198
4.510211,4.412105,0.098106,0.024773
4.446210,4.331922,0.114288,0.022679
4.535174,4.393677,0.141496,0.024243
4.464145,4.336062,0.128084,0.023931
4.442995,4.360641,0.082354,0.023424
4.488732,4.359184,0.129548,0.023755
4.481124,4.395110,0.086014,0.025734
4.729120,4.639067,0.090053,0.076684
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,20,13,6.186825,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
4.694858,4.452716,0.242142,0.064774
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,20,13,6.537263,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
4.748979,4.542778,0.206201,0.078574
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,20,13,4.359149,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
4.664069,4.462458,0.141315,0.069853
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,20,13,7.264042,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
4.748367,4.598680,0.135718,0.041712
4.627246,4.440599,0.142576,0.034357
4.607229,4.462931,0.140454,0.030852
4.526904,4.340612,0.144295,0.034557
4.573207,4.427638,0.111122,0.088166
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,20,13,8.618522,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
4.689468,4.394240,0.136562,0.040830
4.548376,4.413192,0.131552,0.037630
4.619227,4.429282,0.134774,0.035881
4.592116,4.407200,0.141464,0.032507
4.467140,4.329898,0.133601,0.082106
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,20,13,7.791958,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
4.680128,4.543427,0.106510,0.025901
4.512862,4.372160,0.108348,0.024132
4.456581,4.336853,0.079152,0.023406
4.374542,4.251973,0.107252,0.024483
4.524000,4.410831,0.093643,0.092628
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,20,13,7.238166,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
14.452304,14.076796,0.226220,0.072533
14.371422,14.048687,0.224200,0.069291
14.329800,13.924863,0.217423,0.070430
14.453988,14.117793,0.220195,0.075623
14.376054,14.127598,0.220541,0.203111
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameter,Iterations, Setup Time
13,0,7200,29752,20,13,5,5.069611,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
4.628975,4.449706,0.108593,0.024179
4.562731,4.443585,0.103622,0.021711
4.605187,4.475035,0.102861,0.022280
4.590386,4.412200,0.103764,0.023343
4.607372,4.494703,0.092279,0.083325
