Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,14,13,14.050074,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.900878,0.675291,0.198780,0.025151
0.883058,0.670381,0.194355,0.024902
0.884076,0.596034,0.201691,0.025227
0.870615,0.656498,0.200579,0.025603
0.876500,0.621903,0.205162,0.053586
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,14,13,14.113060,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.921841,0.594301,0.212668,0.027233
0.868546,0.631630,0.209889,0.027135
0.886381,0.680157,0.190835,0.032758
0.865694,0.612562,0.207563,0.026950
0.871600,0.671504,0.185874,0.075106
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,14,7,16.076096,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.588742,0.373457,0.163416,0.015709
0.539545,0.362199,0.149907,0.016582
0.550992,0.367880,0.155255,0.016513
0.546945,0.350873,0.165335,0.016755
0.581960,0.290315,0.160156,0.066139
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,14,7,14.236133,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.596059,0.366026,0.175396,0.017825
0.531639,0.341380,0.159481,0.018304
0.541486,0.331376,0.165023,0.018793
0.558613,0.390584,0.163372,0.018520
0.568483,0.379143,0.169011,0.047188
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,14,7,18.091320,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.664095,0.411069,0.200999,0.025049
0.618481,0.395019,0.196665,0.028545
0.608450,0.367842,0.198195,0.027669
0.620836,0.424397,0.165094,0.026438
0.612035,0.418509,0.164795,0.048884
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,14,7,15.944964,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.683511,0.469459,0.201525,0.025907
0.655248,0.463501,0.152098,0.032785
0.662903,0.458557,0.160704,0.030972
0.696268,0.486966,0.180638,0.024676
0.641119,0.380766,0.200297,0.043701
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,14,7,15.115522,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.683099,0.480590,0.169470,0.029083
0.646434,0.401692,0.198050,0.030769
0.680584,0.471412,0.202677,0.027718
0.683935,0.468876,0.204731,0.028961
0.668597,0.480608,0.161861,0.051535
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,14,7,14.304466,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
1.946087,1.542332,0.346323,0.040026
1.892168,1.445728,0.373229,0.043561
1.894416,1.385779,0.366057,0.043079
1.901272,1.438591,0.375218,0.039459
1.888186,1.397376,0.355213,0.112066
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,14,7,15.532866,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
2.027342,1.349434,0.389927,0.059784
2.012972,1.613380,0.375669,0.067543
1.973863,1.385267,0.378577,0.061148
1.990590,1.409524,0.389863,0.056492
1.977773,1.540432,0.379077,0.112126
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,14,7,15.695730,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
2.006371,1.492031,0.398882,0.053129
1.987466,1.495101,0.386817,0.059224
1.947099,1.414551,0.386124,0.058925
1.956180,1.555316,0.376755,0.048291
1.926341,1.519190,0.361492,0.124834
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,14,7,17.342807,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
2.025845,1.487488,0.400371,0.056911
1.952752,1.498858,0.391277,0.056569
1.958586,1.542571,0.386194,0.052775
1.926774,1.260445,0.398749,0.061287
1.980995,1.332370,0.390487,0.112455
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,14,7,13.263324,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
2.062173,1.554787,0.396528,0.060934
2.003958,1.529466,0.379264,0.055673
2.011903,1.580800,0.367004,0.048003
2.019134,1.498395,0.384568,0.052686
2.017402,1.510467,0.375596,0.091179
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,14,7,14.854226,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
2.060006,1.630784,0.386275,0.048139
2.051011,1.445781,0.386809,0.053042
2.040078,1.457476,0.383336,0.051197
2.012888,1.414924,0.397048,0.058904
1.996017,1.443592,0.396636,0.103269
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,14,7,16.550986,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
1.995823,1.519098,0.395266,0.057026
1.961212,1.556973,0.384037,0.055764
1.966702,1.519557,0.407199,0.047774
1.947964,1.412774,0.388538,0.060440
1.936968,1.531204,0.357214,0.108330
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,14,7,17.412931,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
1.950261,1.426538,0.373784,0.044204
1.960090,1.526621,0.365697,0.043167
1.882587,1.493828,0.364477,0.045545
1.873902,1.489712,0.310118,0.045302
1.933500,1.506873,0.377665,0.100447
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,14,7,12.562686,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
