Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,22,11,6403888,8.232128,
0.916798,0.829653,0.075411,0.051490
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,22,5,8.092176,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.926228,0.853395,0.057881,0.025360
0.790022,0.699993,0.068099,0.019556
0.768904,0.699531,0.033365,0.020525
0.780601,0.676439,0.066889,0.022226
0.767920,0.692594,0.066750,0.061050
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,22,5,6.240282,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.915662,0.784460,0.075785,0.023958
0.773225,0.696422,0.069954,0.020118
0.741296,0.674144,0.039947,0.023760
0.725108,0.655555,0.049608,0.023158
0.742827,0.671831,0.062299,0.058419
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,22,5,6.162631,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.915379,0.790702,0.073994,0.022194
0.770905,0.700039,0.043027,0.023274
0.742842,0.674043,0.063035,0.020707
0.770189,0.700436,0.044296,0.022110
0.755024,0.684815,0.047237,0.056436
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,22,5,7.402205,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
1.016007,0.842769,0.079349,0.022356
0.888437,0.815865,0.047629,0.021088
0.866193,0.777670,0.075477,0.022269
0.873580,0.800259,0.057881,0.023035
0.870212,0.797437,0.066985,0.055643
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,22,5,8.117099,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.861326,0.802724,0.040102,0.014270
0.765958,0.696487,0.048190,0.013433
0.721523,0.656578,0.044641,0.015244
0.748663,0.670708,0.048747,0.013545
0.734471,0.677372,0.037626,0.052849
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,22,5,8.179060,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.891813,0.754106,0.074310,0.012360
0.784580,0.688530,0.073822,0.011954
0.748455,0.650310,0.073932,0.014863
0.745700,0.662861,0.063609,0.011807
0.742937,0.643195,0.075666,0.040267
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,22,5,8.361800,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
1.564827,1.375310,0.125254,0.036990
1.545563,1.346202,0.119255,0.035601
1.432595,1.288558,0.112807,0.034923
1.463307,1.307807,0.122053,0.034583
1.463995,1.277906,0.126385,0.100147
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,22,5,8.083610,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.863142,0.775850,0.052684,0.014921
0.747751,0.667609,0.057633,0.016100
0.752345,0.647613,0.053352,0.014450
0.747190,0.683697,0.040945,0.015697
0.733432,0.659644,0.054610,0.054368
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameter,Iterations, Setup Time
13,0,7200,29752,22,5,5,5.966648,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.649310,0.525640,0.053880,0.013785
0.554830,0.480892,0.054400,0.013776
0.501720,0.439487,0.045869,0.014602
0.502376,0.435949,0.054625,0.016068
0.527404,0.465256,0.047985,0.038880
