Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,23,1,1981280256,5.820491,
Offline Times, Online Times
2.253494,0.067444
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,23,1,-699342848,8.406290,
Offline Times, Online Times
2.249552,0.060800
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,23,1,23978208,7.210953,
Offline Times, Online Times
2.242798,0.062670
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,23,1,1072308224,6.166657,
Offline Times, Online Times
2.250197,0.067846
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,23,1,-1860902912,5.252584,
Offline Times, Online Times
0.924445,0.074175
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,23,1,1713639424,6.270118,
Offline Times, Online Times
1.027655,0.057145
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,23,1,-1736310784,8.402582,
Offline Times, Online Times
1.046324,0.038987
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,23,1,728940544,6.184443,
Offline Times, Online Times
0.980366,0.049945
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,23,1,1372393866,8.213386,
Offline Times, Online Times
0.945533,0.048492
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,23,1,-716001219,5.237786,
Offline Times, Online Times
0.992257,0.031817
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,23,1,1611813158,7.001980,
Offline Times, Online Times
0.915260,0.054073
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,23,1,825180322,6.413907,
Offline Times, Online Times
0.874416,0.046849
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,23,1,682725114,15.558191,
Offline Times, Online Times
2.608189,0.245470
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,23,1,-147867811,6.118487,
Offline Times, Online Times
0.880092,0.048959
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,23,1,-1988163809,6.320218,
Offline Times, Online Times
0.881311,0.043558
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,23,5,8.163166,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.931806,0.848436,0.075014,0.048385
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,23,5,5.838540,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.924508,0.834204,0.075411,0.050327
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,23,5,6.071165,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.940335,0.731289,0.079227,0.023107
0.810283,0.704559,0.075091,0.023788
0.793960,0.710740,0.071929,0.023195
0.782322,0.695905,0.078614,0.026348
0.781210,0.700296,0.060672,0.049375
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,23,5,5.303905,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.247924,0.157013,0.066311,0.021903
0.191872,0.115009,0.056366,0.020268
0.183139,0.073754,0.071291,0.021989
0.186136,0.111933,0.047676,0.023648
0.163100,0.086096,0.066590,0.049533
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,23,5,15.262326,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.476111,0.380045,0.071338,0.021972
0.413873,0.347881,0.035937,0.022946
0.427771,0.351960,0.064430,0.022711
0.449199,0.366897,0.057629,0.022710
0.392976,0.301163,0.071069,0.046255
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,23,5,13.983156,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.396382,0.311610,0.058243,0.016701
0.356828,0.301891,0.035872,0.013966
0.342831,0.253894,0.053045,0.013039
0.336796,0.279602,0.050401,0.014473
0.331134,0.278992,0.047479,0.049932
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,23,5,12.481589,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.412204,0.263255,0.081175,0.019213
0.381317,0.278805,0.066675,0.014698
0.392355,0.213380,0.079173,0.014307
0.389840,0.238067,0.083066,0.017339
0.376955,0.287171,0.062159,0.042949
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,23,5,16.322484,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
