Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,12,11,31518112,5.232539,
Offline Times, Online Times
1.244991,0.021092
1.103346,0.021030
1.114414,0.020161
1.102483,0.021962
1.112540,0.022094
1.118847,0.021490
1.128875,0.021918
1.106788,0.023150
1.121441,0.020761
1.110534,0.022771
1.108037,0.049010
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,12,11,34914320,7.035806,
Offline Times, Online Times
1.222665,0.018002
1.106128,0.017358
1.111833,0.017266
1.123106,0.017272
1.104886,0.017678
1.110097,0.017098
1.109100,0.020531
1.089815,0.018554
1.099384,0.017794
1.123666,0.017937
1.108456,0.062726
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,12,1,-1181085696,6.815820,
Offline Times, Online Times
1.328904,0.059148
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,12,1,-968732672,6.072901,
Offline Times, Online Times
1.347614,0.040617
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,12,1,-572624896,6.095273,
Offline Times, Online Times
2.405463,0.070989
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,12,1,1662042112,7.380776,
Offline Times, Online Times
1.331376,0.058054
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,12,1,-355049472,6.921019,
Offline Times, Online Times
2.351488,0.064530
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,12,1,134304114,9.357918,
Offline Times, Online Times
1.283998,0.042297
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,12,1,95236096,6.065133,
Offline Times, Online Times
1.344704,0.062833
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,12,1,1035689984,8.214090,
Offline Times, Online Times
2.402397,0.074048
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,12,1,-1055834112,6.961133,
Offline Times, Online Times
2.388583,0.069726
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,12,1,-471928832,8.139963,
Offline Times, Online Times
1.330903,0.058436
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,12,1,2026852352,6.899438,
Offline Times, Online Times
1.332185,0.044623
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,12,1,-1878224428,5.256460,
Offline Times, Online Times
1.407624,0.054939
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,12,1,-895873261,5.375360,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
1.453384,1.102147,0.351237,0.053542
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,12,11,6412080,6.719030,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
1.261936,1.152507,0.109429,0.022521
1.115637,1.019310,0.096327,0.025190
1.084738,1.004219,0.080519,0.024432
1.134754,0.989415,0.145339,0.021991
1.105126,0.939028,0.166099,0.024009
1.126556,0.978119,0.148436,0.024014
1.127391,1.045498,0.081893,0.025170
1.126206,0.846229,0.279978,0.024471
1.107228,1.005052,0.102176,0.021435
1.126924,1.039276,0.087648,0.022608
1.126146,0.925202,0.200944,0.051201
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,12,11,6412080,6.869131,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
1.293096,1.057476,0.235621,0.026020
1.152742,1.003213,0.149529,0.027467
1.150381,1.031397,0.118984,0.027357
1.168213,1.049772,0.118441,0.023756
1.160389,0.952661,0.207728,0.022057
1.148671,1.049002,0.099670,0.022817
1.153983,1.050823,0.103160,0.023344
1.153208,0.974829,0.178379,0.025890
1.169040,0.934439,0.234602,0.022562
1.152810,0.968993,0.183817,0.021725
1.173227,1.059275,0.113952,0.058239
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
13,0,7200,29752,12,11,6403888,6.081872,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
1.256816,1.063393,0.193422,0.016858
1.115804,0.972676,0.143128,0.016898
1.088280,1.007298,0.080981,0.016222
1.085357,0.987243,0.098114,0.017560
1.102682,0.966065,0.136617,0.015770
1.089883,0.933407,0.156476,0.015514
1.111886,0.958015,0.153871,0.015736
1.115630,1.027204,0.088426,0.016114
1.081891,0.981826,0.100065,0.015553
1.086628,0.996950,0.089678,0.014595
1.100179,0.997243,0.102937,0.058727
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,12,7,5.316314,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
1.280320,1.143979,0.136341,0.057784
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,12,7,6.196086,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
1.290093,0.990972,0.299120,0.051076
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,12,7,7.324733,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
1.355678,1.011851,0.206556,0.023270
1.224725,0.908234,0.186669,0.026183
