1.887777,1.752824,0.113559,0.031160
1.879935,1.745594,0.120227,0.063183
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,21,13,6.072148,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
2.136653,1.969802,0.113629,0.022864
1.970567,1.860991,0.100484,0.022196
1.900604,1.771118,0.112184,0.026763
1.883099,1.683617,0.104149,0.022668
1.871162,1.757102,0.103120,0.065446
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,21,13,5.102707,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
2.108675,1.969125,0.113637,0.024196
1.980003,1.851049,0.088190,0.024484
1.924997,1.772228,0.122534,0.028158
1.863069,1.598194,0.106105,0.024631
1.854474,1.639306,0.106977,0.062121
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,21,13,5.065219,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
2.176608,2.004748,0.151922,0.024931
2.076155,1.908283,0.157015,0.023274
1.966842,1.805925,0.144392,0.025208
1.963127,1.813279,0.126085,0.025577
1.946270,1.769557,0.149829,0.061915
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,21,13,6.908563,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
3.536468,3.007476,0.247335,0.074123
3.529812,3.246406,0.229560,0.069428
3.492742,3.002695,0.263135,0.073251
3.510520,3.214193,0.260350,0.070096
3.500896,3.211579,0.237495,0.148750
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,21,13,8.441832,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
3.561708,3.239433,0.267905,0.070340
3.551964,3.273169,0.252227,0.064944
3.545809,3.219702,0.257750,0.071868
3.513090,2.971516,0.262598,0.073361
3.512866,3.212225,0.227021,0.144045
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,21,13,8.214059,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
2.169916,1.903613,0.114936,0.024916
2.000622,1.853074,0.113071,0.027827
1.905687,1.787234,0.104300,0.026711
1.942694,1.816632,0.104915,0.024030
1.912726,1.778066,0.110705,0.062465
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameter,Iterations, Setup Time
13,0,7200,29752,21,13,5,6.280548,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
1.476587,1.359009,0.106173,0.026518
1.375882,1.259999,0.085568,0.024427
1.292811,1.172729,0.106774,0.024565
1.341463,1.219500,0.085691,0.023501
1.322940,1.204714,0.097733,0.066959
