Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
3,0,7200,26680,13,11,39449696,1.083481,
Offline Times, Online Times
0.041311,0.002270
0.032605,0.003126
0.035937,0.002749
0.040084,0.003772
0.035948,0.002766
0.037856,0.002524
0.038062,0.003221
0.040878,0.002693
0.039502,0.002990
0.038522,0.003519
0.041807,0.008423
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
3,0,7200,26680,13,11,38671984,1.964650,
Offline Times, Online Times
0.035807,0.001974
0.035695,0.002087
0.030729,0.002218
0.032721,0.002445
0.031277,0.001745
0.031163,0.002578
0.039048,0.002245
0.033297,0.001957
0.033910,0.002183
0.035328,0.002038
0.031882,0.003606
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
3,0,7200,26680,13,11,21091488,1.933828,
Offline Times, Online Times
0.036478,0.001862
0.037078,0.002224
0.036077,0.004299
0.032963,0.001763
0.036120,0.002087
0.033406,0.001787
0.032930,0.001776
0.033636,0.001694
0.034611,0.002132
0.035033,0.002134
0.033752,0.004749
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
3,0,7200,26680,13,11,10379024,0.971544,
Offline Times, Online Times
0.037631,0.002512
0.036619,0.002072
0.034098,0.002419
0.034830,0.001935
0.035567,0.002078
0.034869,0.002118
0.034225,0.002143
0.035854,0.001809
0.035058,0.002030
0.035140,0.002422
0.037716,0.005184
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
3,0,7200,26680,13,1,-242573312,1.021143,
Offline Times, Online Times
0.057591,0.007545
Parties, Party, AND gates, XOR gates, Version,Iterations, Setup Time
3,0,7200,26680,13,1,-1672327168,0.092440,
Offline Times, Online Times
0.044689,0.008094
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
3,0,7200,26680,13,2,1.072859,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.027835,0.014728,0.012203,0.002556
0.024313,0.014065,0.010085,0.004278
0.026107,0.013987,0.011822,0.002322
0.023490,0.012287,0.010995,0.002708
0.026765,0.014168,0.012389,0.005574
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
3,0,7200,26680,13,2,1.090036,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.029066,0.016337,0.011447,0.002462
0.025856,0.011683,0.011443,0.002963
0.023455,0.011694,0.011426,0.003086
0.027300,0.014054,0.012957,0.002957
0.026391,0.012608,0.012097,0.003586
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
3,0,7200,26680,13,2,2.022087,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.027025,0.013921,0.011533,0.003533
0.025114,0.013989,0.010556,0.002792
0.027307,0.011739,0.013037,0.004158
0.024655,0.012557,0.011691,0.002613
0.027302,0.011536,0.015569,0.006638
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
3,0,7200,26680,13,2,1.094751,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.029798,0.016214,0.013261,0.002860
0.024556,0.013469,0.010957,0.003100
0.023391,0.010575,0.012534,0.003401
0.024303,0.011945,0.010974,0.002721
0.027146,0.014055,0.012744,0.005110
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
3,0,7200,26680,13,2,1.045664,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.042219,0.025103,0.011220,0.002201
0.034665,0.022294,0.011419,0.002195
0.034864,0.022747,0.009423,0.003227
0.038469,0.018809,0.013329,0.002490
0.037926,0.027317,0.010010,0.005238
